Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde90070 Vardas90070 2 8 10 10 2 10
Pavarde90071 Vardas90071 5 5 9 3 5 5
Pavarde90072 Vardas90072 8 2 4 1 9 1
Pavarde90073 Vardas90073 8 6 7 8 6 10
Pavarde90074 Vardas90074 1 6 9 7 9 4
Pavarde90075 Vardas90075 10 6 4 7 8 1
Pavarde90076 Vardas90076 5 1 10 10 9 2
Pavarde90077 Vardas90077 7 2 2 7 8 10
Pavarde90078 Vardas90078 5 10 3 6 4 4
Pavarde90079 Vardas90079 4 9 3 5 3 10
Pavarde90080 Vardas90080 9 2 9 2 2 1
Pavarde90081 Vardas90081 5 6 5 8 2 9
Pavarde90082 Vardas90082 1 10 1 8 6 5
Pavarde90083 Vardas90083 6 4 6 8 3 10
Pavarde90084 Vardas90084 1 9 10 7 7 1
Pavarde90085 Vardas90085 5 3 2 4 7 7
Pavarde90086 Vardas90086 6 1 9 10 9 4
Pavarde90087 Vardas90087 7 7 10 7 8 9
Pavarde90088 Vardas90088 6 4 5 5 9 10
Pavarde90089 Vardas90089 3 7 7 3 3 7
Pavarde90090 Vardas90090 10 1 3 8 6 6
Pavarde90091 Vardas90091 10 4 8 3 10 8
Pavarde90092 Vardas90092 9 3 2 8 9 1
Pavarde90093 Vardas90093 4 2 3 5 10 4
Pavarde90094 Vardas90094 7 1 5 3 9 7
Pavarde90095 Vardas90095 6 3 5 4 5 3
Pavarde90096 Vardas90096 1 2 3 4 1 6
Pavarde90097 Vardas90097 7 8 9 1 7 2
Pavarde90098 Vardas90098 8 2 3 4 2 7
Pavarde90099 Vardas90099 4 3 1 10 8 9
Pavarde90100 Vardas90100 2 1 10 7 9 8
Pavarde90101 Vardas90101 9 1 10 1 9 7
Pavarde90102 Vardas90102 10 3 3 10 3 3
Pavarde90103 Vardas90103 2 2 7 1 1 4
Pavarde90104 Vardas90104 1 9 7 5 7 4
Pavarde90105 Vardas90105 6 5 5 10 8 2
Pavarde90106 Vardas90106 8 1 5 4 3 8
Pavarde90107 Vardas90107 3 5 9 6 7 1
Pavarde90108 Vardas90108 1 1 7 9 4 7
Pavarde90109 Vardas90109 2 4 2 7 4 8
Pavarde90110 Vardas90110 2 3 2 8 7 2
Pavarde90111 Vardas90111 7 4 8 7 3 4
Pavarde90112 Vardas90112 2 5 10 4 8 2
Pavarde90113 Vardas90113 6 4 10 8 9 10
Pavarde90114 Vardas90114 7 1 2 10 6 9
Pavarde90115 Vardas90115 8 4 3 2 7 3
Pavarde90116 Vardas90116 8 5 2 2 10 3
Pavarde90117 Vardas90117 9 7 8 4 10 8
Pavarde90118 Vardas90118 1 5 9 2 4 7
Pavarde90119 Vardas90119 1 10 2 1 7 7
Pavarde90120 Vardas90120 5 6 8 8 3 6
Pavarde90121 Vardas90121 9 8 7 9 8 5
Pavarde90122 Vardas90122 4 6 4 8 5 6
Pavarde90123 Vardas90123 1 7 1 5 5 6
Pavarde90124 Vardas90124 9 1 3 2 10 1
Pavarde90125 Vardas90125 10 3 2 1 7 6
Pavarde90126 Vardas90126 4 8 6 9 6 1
Pavarde90127 Vardas90127 1 1 1 1 7 8
Pavarde90128 Vardas90128 8 9 10 4 7 4
Pavarde90129 Vardas90129 3 2 9 4 5 6
Pavarde90130 Vardas90130 7 1 4 3 5 7
Pavarde90131 Vardas90131 7 7 2 2 10 5
Pavarde90132 Vardas90132 2 3 8 5 7 2
Pavarde90133 Vardas90133 3 1 9 2 7 2
Pavarde90134 Vardas90134 8 6 6 10 8 10
Pavarde90135 Vardas90135 9 9 6 8 3 5
Pavarde90136 Vardas90136 1 6 3 7 1 1
Pavarde90137 Vardas90137 3 1 6 1 6 5
Pavarde90138 Vardas90138 10 5 2 3 4 7
Pavarde90139 Vardas90139 7 10 7 8 2 9
Pavarde90140 Vardas90140 2 2 1 3 5 5
Pavarde90141 Vardas90141 2 7 3 4 4 6
Pavarde90142 Vardas90142 6 5 3 5 4 8
Pavarde90143 Vardas90143 8 1 6 1 3 8
Pavarde90144 Vardas90144 4 4 7 8 8 7
Pavarde90145 Vardas90145 10 9 3 4 10 4
Pavarde90146 Vardas90146 6 4 8 1 4 1
Pavarde90147 Vardas90147 2 6 4 4 8 2
Pavarde90148 Vardas90148 6 6 6 9 6 2
Pavarde90149 Vardas90149 10 7 2 2 2 8
Pavarde90150 Vardas90150 5 8 10 3 2 7
Pavarde90151 Vardas90151 10 5 1 7 2 5
Pavarde90152 Vardas90152 8 4 7 7 3 4
Pavarde90153 Vardas90153 3 2 5 6 7 6
Pavarde90154 Vardas90154 5 9 3 8 5 4
Pavarde90155 Vardas90155 1 4 3 5 3 3
Pavarde90156 Vardas90156 2 4 1 7 6 4
Pavarde90157 Vardas90157 10 6 3 5 3 3
Pavarde90158 Vardas90158 3 5 9 9 7 9
Pavarde90159 Vardas90159 6 8 4 1 5 10
Pavarde90160 Vardas90160 9 8 1 8 2 3
Pavarde90161 Vardas90161 4 9 9 7 6 8
Pavarde90162 Vardas90162 6 5 9 1 3 2
Pavarde90163 Vardas90163 3 2 2 3 6 9
Pavarde90164 Vardas90164 2 1 1 2 6 4
Pavarde90165 Vardas90165 8 10 8 10 6 4
Pavarde90166 Vardas90166 7 7 2 2 6 2
Pavarde90167 Vardas90167 2 2 6 2 7 9
Pavarde90168 Vardas90168 3 7 1 3 9 5
Pavarde90169 Vardas90169 9 7 5 10 6 6
Pavarde90170 Vardas90170 9 2 9 10 2 9
Pavarde90171 Vardas90171 10 2 6 9 6 3
Pavarde90172 Vardas90172 6 4 10 8 8 9
Pavarde90173 Vardas90173 4 8 4 4 8 1
Pavarde90174 Vardas90174 4 6 3 6 5 7
Pavarde90175 Vardas90175 3 1 10 9 5 3
Pavarde90176 Vardas90176 1 6 4 1 7 10
Pavarde90177 Vardas90177 2 10 5 10 8 2
Pavarde90178 Vardas90178 9 10 7 2 2 5
Pavarde90179 Vardas90179 7 1 7 9 2 6
Pavarde90180 Vardas90180 1 4 4 3 3 10
Pavarde90181 Vardas90181 2 5 6 10 9 2
Pavarde90182 Vardas90182 9 4 3 7 7 5
Pavarde90183 Vardas90183 8 9 6 7 2 9
Pavarde90184 Vardas90184 1 10 1 4 2 5
Pavarde90185 Vardas90185 8 1 6 3 6 3
Pavarde90186 Vardas90186 10 2 3 2 1 4
Pavarde90187 Vardas90187 7 5 10 6 8 4
Pavarde90188 Vardas90188 10 2 3 6 7 2
Pavarde90189 Vardas90189 10 10 3 3 10 9
Pavarde90190 Vardas90190 1 10 1 10 1 10
Pavarde90191 Vardas90191 10 8 10 1 4 3
Pavarde90192 Vardas90192 9 9 5 1 4 3
Pavarde90193 Vardas90193 10 7 9 6 4 6
Pavarde90194 Vardas90194 7 10 9 9 2 9
Pavarde90195 Vardas90195 3 10 6 10 6 4
Pavarde90196 Vardas90196 7 10 5 1 7 1
Pavarde90197 Vardas90197 1 8 1 4 8 1
Pavarde90198 Vardas90198 10 4 1 8 8 6
Pavarde90199 Vardas90199 10 10 9 5 5 8
Pavarde90200 Vardas90200 7 1 10 4 4 3
Pavarde90201 Vardas90201 10 8 5 10 4 10
Pavarde90202 Vardas90202 7 6 10 3 5 2
Pavarde90203 Vardas90203 3 1 5 4 4 10
Pavarde90204 Vardas90204 1 1 2 7 6 8
Pavarde90205 Vardas90205 3 7 2 6 4 1
Pavarde90206 Vardas90206 4 10 3 9 2 5
Pavarde90207 Vardas90207 5 8 1 2 1 5
Pavarde90208 Vardas90208 7 7 3 5 2 5
Pavarde90209 Vardas90209 7 5 10 10 1 9
Pavarde90210 Vardas90210 10 2 2 9 8 1
Pavarde90211 Vardas90211 2 1 8 5 8 7
Pavarde90212 Vardas90212 1 8 3 3 2 10
Pavarde90213 Vardas90213 2 10 7 1 10 5
Pavarde90214 Vardas90214 3 2 6 6 3 2
Pavarde90215 Vardas90215 1 9 8 5 7 2
Pavarde90216 Vardas90216 10 6 4 2 5 3
Pavarde90217 Vardas90217 5 10 6 4 7 9
Pavarde90218 Vardas90218 10 8 5 3 2 1
Pavarde90219 Vardas90219 6 3 4 2 7 4
Pavarde90220 Vardas90220 7 2 4 8 7 1
Pavarde90221 Vardas90221 10 3 8 10 7 6
Pavarde90222 Vardas90222 5 3 5 5 2 4
Pavarde90223 Vardas90223 10 10 9 4 9 6
Pavarde90224 Vardas90224 9 10 7 6 1 1
Pavarde90225 Vardas90225 5 5 10 3 3 5
Pavarde90226 Vardas90226 1 7 8 2 7 5
Pavarde90227 Vardas90227 10 4 5 5 8 1
Pavarde90228 Vardas90228 8 4 10 3 6 1
Pavarde90229 Vardas90229 6 4 3 6 8 10
Pavarde90230 Vardas90230 5 1 5 3 10 8
Pavarde90231 Vardas90231 8 2 9 1 10 7
Pavarde90232 Vardas90232 6 10 1 1 1 10
Pavarde90233 Vardas90233 5 1 1 7 9 10
Pavarde90234 Vardas90234 10 5 6 6 8 6
Pavarde90235 Vardas90235 1 6 6 5 3 2
Pavarde90236 Vardas90236 6 2 7 10 6 4
Pavarde90237 Vardas90237 2 5 2 9 6 9
Pavarde90238 Vardas90238 9 3 2 7 3 8
Pavarde90239 Vardas90239 9 5 6 9 5 5
Pavarde90240 Vardas90240 1 1 4 10 3 4
Pavarde90241 Vardas90241 8 6 4 1 3 8
Pavarde90242 Vardas90242 7 9 6 6 8 6
Pavarde90243 Vardas90243 4 10 4 4 1 3
Pavarde90244 Vardas90244 2 8 7 2 7 3
Pavarde90245 Vardas90245 6 9 5 9 3 7
Pavarde90246 Vardas90246 1 2 1 8 5 8
Pavarde90247 Vardas90247 4 6 3 6 2 9
Pavarde90248 Vardas90248 8 6 5 2 9 3
Pavarde90249 Vardas90249 4 8 8 9 10 5
Pavarde90250 Vardas90250 2 9 1 1 7 9
Pavarde90251 Vardas90251 7 1 7 5 8 5
Pavarde90252 Vardas90252 2 7 3 1 8 10
Pavarde90253 Vardas90253 2 6 4 4 2 5
Pavarde90254 Vardas90254 9 1 4 1 10 3
Pavarde90255 Vardas90255 9 6 7 3 9 2
Pavarde90256 Vardas90256 7 2 5 4 7 5
Pavarde90257 Vardas90257 4 7 7 2 7 4
Pavarde90258 Vardas90258 7 5 2 5 10 5
Pavarde90259 Vardas90259 2 1 10 8 9 8
Pavarde90260 Vardas90260 3 9 5 8 4 5
Pavarde90261 Vardas90261 2 8 6 5 8 5
Pavarde90262 Vardas90262 4 2 5 4 1 9
Pavarde90263 Vardas90263 3 7 1 5 5 4
Pavarde90264 Vardas90264 2 4 8 8 10 9
Pavarde90265 Vardas90265 10 6 9 3 9 3
Pavarde90266 Vardas90266 3 10 8 8 7 5
Pavarde90267 Vardas90267 5 4 5 10 6 4
Pavarde90268 Vardas90268 1 3 2 9 9 9
Pavarde90269 Vardas90269 3 10 8 7 2 2
Pavarde90270 Vardas90270 2 9 8 6 9 4
Pavarde90271 Vardas90271 5 5 4 4 10 9
Pavarde90272 Vardas90272 4 1 4 7 3 7
Pavarde90273 Vardas90273 1 8 7 6 6 4
Pavarde90274 Vardas90274 10 2 8 8 9 10
Pavarde90275 Vardas90275 10 10 5 8 2 1
Pavarde90276 Vardas90276 5 1 7 4 9 8
Pavarde90277 Vardas90277 1 4 7 10 10 10
Pavarde90278 Vardas90278 6 9 9 3 10 2
Pavarde90279 Vardas90279 2 4 1 2 7 4
Pavarde90280 Vardas90280 10 10 8 5 5 8
Pavarde90281 Vardas90281 2 6 3 9 6 10
Pavarde90282 Vardas90282 4 3 6 4 4 4
Pavarde90283 Vardas90283 1 9 3 1 8 2
Pavarde90284 Vardas90284 6 8 1 3 3 4
Pavarde90285 Vardas90285 4 4 1 10 7 4
Pavarde90286 Vardas90286 7 6 1 9 8 8
Pavarde90287 Vardas90287 4 1 6 5 9 5
Pavarde90288 Vardas90288 3 2 3 3 6 2
Pavarde90289 Vardas90289 6 5 3 5 4 4
Pavarde90290 Vardas90290 9 7 9 6 8 3
Pavarde90291 Vardas90291 2 4 5 1 4 9
Pavarde90292 Vardas90292 4 5 6 9 3 5
Pavarde90293 Vardas90293 5 1 9 5 6 6
Pavarde90294 Vardas90294 8 3 9 8 7 4
Pavarde90295 Vardas90295 5 10 9 5 8 1
Pavarde90296 Vardas90296 3 2 5 1 4 5
Pavarde90297 Vardas90297 4 2 3 9 2 8
Pavarde90298 Vardas90298 5 3 7 1 5 3
Pavarde90299 Vardas90299 1 1 1 4 3 2
Pavarde90300 Vardas90300 8 2 9 6 7 10
Pavarde90301 Vardas90301 7 4 1 10 4 8
Pavarde90302 Vardas90302 8 10 10 4 5 9
Pavarde90303 Vardas90303 4 8 2 3 5 9
Pavarde90304 Vardas90304 4 1 7 8 6 4
Pavarde90305 Vardas90305 3 6 6 6 6 6
Pavarde90306 Vardas90306 8 6 4 5 6 9
Pavarde90307 Vardas90307 2 4 7 10 4 8
Pavarde90308 Vardas90308 4 6 2 1 2 10
Pavarde90309 Vardas90309 3 2 2 1 6 3
Pavarde90310 Vardas90310 7 8 4 4 1 7
Pavarde90311 Vardas90311 10 1 10 8 1 10
Pavarde90312 Vardas90312 1 9 3 7 4 9
Pavarde90313 Vardas90313 8 7 4 6 3 1
Pavarde90314 Vardas90314 7 9 6 9 5 3
Pavarde90315 Vardas90315 10 3 1 5 4 5
Pavarde90316 Vardas90316 9 2 8 1 3 2
Pavarde90317 Vardas90317 9 10 10 9 5 3
Pavarde90318 Vardas90318 1 2 6 6 4 5
Pavarde90319 Vardas90319 6 7 10 5 9 5
Pavarde90320 Vardas90320 9 1 6 1 4 10
Pavarde90321 Vardas90321 6 1 7 10 8 2
Pavarde90322 Vardas90322 10 3 10 9 8 2
Pavarde90323 Vardas90323 4 2 1 6 10 5
Pavarde90324 Vardas90324 4 9 9 3 3 5
Pavarde90325 Vardas90325 5 7 7 5 8 9
Pavarde90326 Vardas90326 5 7 10 10 7 6
Pavarde90327 Vardas90327 5 2 3 3 7 10
Pavarde90328 Vardas90328 9 9 9 7 8 10
Pavarde90329 Vardas90329 5 1 9 2 9 2
Pavarde90330 Vardas90330 1 10 6 5 9 6
Pavarde90331 Vardas90331 4 7 2 5 7 9
Pavarde90332 Vardas90332 4 5 5 5 1 1
Pavarde90333 Vardas90333 2 8 10 7 5 6
Pavarde90334 Vardas90334 10 5 3 7 4 1
Pavarde90335 Vardas90335 1 10 2 7 3 4
Pavarde90336 Vardas90336 6 8 6 3 8 8
Pavarde90337 Vardas90337 4 5 3 10 9 6
Pavarde90338 Vardas90338 3 6 1 7 8 5
Pavarde90339 Vardas90339 1 1 9 2 6 2
Pavarde90340 Vardas90340 10 4 10 1 1 10
Pavarde90341 Vardas90341 4 1 10 9 10 7
Pavarde90342 Vardas90342 4 10 6 6 3 3
Pavarde90343 Vardas90343 1 8 9 5 5 5
Pavarde90344 Vardas90344 7 1 6 4 1 6
Pavarde90345 Vardas90345 2 5 4 9 10 4
Pavarde90346 Vardas90346 10 3 8 8 3 6
Pavarde90347 Vardas90347 5 9 6 6 5 3
Pavarde90348 Vardas90348 7 3 9 1 4 9
Pavarde90349 Vardas90349 2 10 8 5 9 5
Pavarde90350 Vardas90350 3 7 6 5 10 3
Pavarde90351 Vardas90351 7 1 4 7 2 1
Pavarde90352 Vardas90352 8 3 10 10 10 1
Pavarde90353 Vardas90353 6 1 10 1 8 5
Pavarde90354 Vardas90354 10 5 3 5 9 7
Pavarde90355 Vardas90355 6 2 9 8 3 4
Pavarde90356 Vardas90356 7 10 2 9 8 5
Pavarde90357 Vardas90357 6 6 1 4 2 1
Pavarde90358 Vardas90358 4 6 2 7 9 8
Pavarde90359 Vardas90359 2 9 4 2 3 4
Pavarde90360 Vardas90360 5 2 3 9 8 8
Pavarde90361 Vardas90361 1 6 10 10 7 2
Pavarde90362 Vardas90362 9 3 6 1 3 1
Pavarde90363 Vardas90363 10 10 5 1 10 10
Pavarde90364 Vardas90364 3 10 3 1 7 9
Pavarde90365 Vardas90365 8 8 3 9 6 9
Pavarde90366 Vardas90366 10 6 6 3 9 7
Pavarde90367 Vardas90367 9 7 9 3 9 5
Pavarde90368 Vardas90368 8 8 9 6 10 9
Pavarde90369 Vardas90369 5 5 1 10 7 7
Pavarde90370 Vardas90370 4 10 4 7 1 9
Pavarde90371 Vardas90371 1 4 9 5 7 9
Pavarde90372 Vardas90372 9 1 7 3 3 6
Pavarde90373 Vardas90373 6 9 9 2 9 1
Pavarde90374 Vardas90374 1 2 2 2 2 5
Pavarde90375 Vardas90375 7 9 8 8 2 9
Pavarde90376 Vardas90376 10 9 7 4 2 7
Pavarde90377 Vardas90377 3 5 2 9 2 5
Pavarde90378 Vardas90378 6 7 3 10 5 2
Pavarde90379 Vardas90379 8 5 9 10 4 9
Pavarde90380 Vardas90380 9 8 10 2 1 1
Pavarde90381 Vardas90381 1 1 8 5 2 9
Pavarde90382 Vardas90382 1 2 2 4 6 7
Pavarde90383 Vardas90383 6 10 8 3 3 7
Pavarde90384 Vardas90384 7 1 8 9 4 7
Pavarde90385 Vardas90385 2 1 5 6 1 8
Pavarde90386 Vardas90386 4 7 8 1 4 5
Pavarde90387 Vardas90387 5 1 2 6 9 10
Pavarde90388 Vardas90388 5 8 7 9 6 10
Pavarde90389 Vardas90389 9 7 4 3 5 4
Pavarde90390 Vardas90390 9 1 3 5 3 9
Pavarde90391 Vardas90391 3 1 8 9 10 3
Pavarde90392 Vardas90392 5 1 9 3 5 2
Pavarde90393 Vardas90393 4 6 4 10 2 2
Pavarde90394 Vardas90394 7 3 3 9 7 10
Pavarde90395 Vardas90395 5 5 1 9 1 6
Pavarde90396 Vardas90396 5 4 4 1 1 8
Pavarde90397 Vardas90397 1 4 5 3 4 5
Pavarde90398 Vardas90398 6 5 3 6 8 8
Pavarde90399 Vardas90399 7 3 1 3 6 8
Pavarde90400 Vardas90400 10 7 6 6 6 7
Pavarde90401 Vardas90401 10 2 3 3 9 2
Pavarde90402 Vardas90402 3 7 2 3 2 8
Pavarde90403 Vardas90403 3 8 4 9 2 5
Pavarde90404 Vardas90404 2 1 10 3 5 1
Pavarde90405 Vardas90405 5 6 8 10 7 6
Pavarde90406 Vardas90406 3 1 9 5 9 9
Pavarde90407 Vardas90407 10 9 6 1 8 1
Pavarde90408 Vardas90408 3 7 9 9 9 9
Pavarde90409 Vardas90409 8 5 2 2 5 3
Pavarde90410 Vardas90410 6 6 10 8 6 6
Pavarde90411 Vardas90411 7 4 4 5 5 3
Pavarde90412 Vardas90412 9 7 5 6 10 1
Pavarde90413 Vardas90413 7 5 9 4 4 10
Pavarde90414 Vardas90414 10 9 10 6 7 10
Pavarde90415 Vardas90415 7 8 3 1 1 10
Pavarde90416 Vardas90416 4 7 6 2 7 10
Pavarde90417 Vardas90417 6 9 4 8 4 3
Pavarde90418 Vardas90418 4 9 6 10 10 5
Pavarde90419 Vardas90419 5 5 5 6 5 5
Pavarde90420 Vardas90420 10 10 9 10 10 7
Pavarde90421 Vardas90421 4 3 10 3 4 9
Pavarde90422 Vardas90422 3 4 6 7 5 4
Pavarde90423 Vardas90423 1 2 6 7 9 7
Pavarde90424 Vardas90424 7 2 9 8 3 8
Pavarde90425 Vardas90425 5 5 8 6 7 3
Pavarde90426 Vardas90426 7 7 10 7 10 3
Pavarde90427 Vardas90427 9 9 5 10 1 8
Pavarde90428 Vardas90428 6 1 7 10 10 5
Pavarde90429 Vardas90429 7 2 4 5 5 10
Pavarde90430 Vardas90430 5 3 3 7 1 1
Pavarde90431 Vardas90431 5 3 4 1 5 5
Pavarde90432 Vardas90432 9 1 10 10 10 2
Pavarde90433 Vardas90433 4 1 4 2 10 9
Pavarde90434 Vardas90434 4 2 1 8 7 8
Pavarde90435 Vardas90435 6 7 1 6 3 10
Pavarde90436 Vardas90436 2 2 4 3 8 5
Pavarde90437 Vardas90437 1 4 3 2 3 8
Pavarde90438 Vardas90438 2 5 4 5 2 10
Pavarde90439 Vardas90439 1 5 5 4 9 7
Pavarde90440 Vardas90440 2 6 1 4 8 8
Pavarde90441 Vardas90441 6 8 1 10 6 6
Pavarde90442 Vardas90442 9 9 8 10 7 5
Pavarde90443 Vardas90443 9 2 8 5 1 9
Pavarde90444 Vardas90444 10 4 3 7 4 4
Pavarde90445 Vardas90445 2 5 3 7 8 7
Pavarde90446 Vardas90446 6 5 6 10 2 8
Pavarde90447 Vardas90447 10 6 2 9 4 8
Pavarde90448 Vardas90448 5 2 6 1 6 2
Pavarde90449 Vardas90449 9 3 10 4 7 9
Pavarde90450 Vardas90450 7 4 10 10 9 5
Pavarde90451 Vardas90451 2 7 10 1 10 8
Pavarde90452 Vardas90452 5 2 6 10 6 2
Pavarde90453 Vardas90453 10 1 10 6 9 8
Pavarde90454 Vardas90454 9 8 8 3 10 10
Pavarde90455 Vardas90455 3 2 3 3 4 9
Pavarde90456 Vardas90456 7 1 8 8 1 3
Pavarde90457 Vardas90457 1 10 9 7 1 9
Pavarde90458 Vardas90458 1 3 7 10 1 5
Pavarde90459 Vardas90459 5 1 5 6 7 9
Pavarde90460 Vardas90460 8 9 10 8 3 4
Pavarde90461 Vardas90461 7 9 2 10 1 2
Pavarde90462 Vardas90462 7 10 5 2 8 4
Pavarde90463 Vardas90463 4 10 4 8 7 10
Pavarde90464 Vardas90464 3 8 2 10 7 2
Pavarde90465 Vardas90465 8 5 7 4 8 9
Pavarde90466 Vardas90466 9 3 9 8 10 4
Pavarde90467 Vardas90467 4 10 9 6 2 1
Pavarde90468 Vardas90468 3 1 5 4 6 10
Pavarde90469 Vardas90469 3 10 9 8 3 2
Pavarde90470 Vardas90470 7 3 6 8 1 3
Pavarde90471 Vardas90471 3 7 7 7 6 3
Pavarde90472 Vardas90472 7 7 6 9 2 5
Pavarde90473 Vardas90473 6 5 7 10 4 1
Pavarde90474 Vardas90474 5 6 7 1 5 2
Pavarde90475 Vardas90475 4 6 7 10 5 9
Pavarde90476 Vardas90476 6 2 4 2 2 7
Pavarde90477 Vardas90477 3 5 9 4 9 1
Pavarde90478 Vardas90478 4 3 10 7 4 4
Pavarde90479 Vardas90479 2 3 1 1 4 5
Pavarde90480 Vardas90480 9 4 7 8 6 9
Pavarde90481 Vardas90481 4 9 1 9 10 6
Pavarde90482 Vardas90482 10 1 8 2 9 9
Pavarde90483 Vardas90483 5 4 4 8 7 2
Pavarde90484 Vardas90484 3 4 10 6 3 6
Pavarde90485 Vardas90485 2 3 4 6 7 6
Pavarde90486 Vardas90486 6 5 4 10 1 9
Pavarde90487 Vardas90487 3 6 7 3 9 3
Pavarde90488 Vardas90488 6 8 7 5 2 1
Pavarde90489 Vardas90489 10 2 10 7 5 1
Pavarde90490 Vardas90490 6 10 7 10 5 3
Pavarde90491 Vardas90491 10 6 7 5 10 10
Pavarde90492 Vardas90492 4 7 10 7 9 5
Pavarde90493 Vardas90493 10 1 6 6 2 5
Pavarde90494 Vardas90494 9 6 9 9 10 4
Pavarde90495 Vardas90495 6 5 10 2 1 10
Pavarde90496 Vardas90496 8 4 8 10 5 2
Pavarde90497 Vardas90497 9 2 5 5 8 4
Pavarde90498 Vardas90498 7 7 2 10 7 4
Pavarde90499 Vardas90499 9 8 3 7 9 5
Pavarde90500 Vardas90500 7 7 4 4 1 5
Pavarde90501 Vardas90501 6 7 10 1 4 2
Pavarde90502 Vardas90502 5 10 6 1 2 3
Pavarde90503 Vardas90503 4 3 8 6 6 8
Pavarde90504 Vardas90504 4 4 5 8 7 6
Pavarde90505 Vardas90505 9 1 6 8 6 1
Pavarde90506 Vardas90506 9 2 6 4 7 9
Pavarde90507 Vardas90507 7 9 1 9 6 2
Pavarde90508 Vardas90508 7 9 7 2 6 8
Pavarde90509 Vardas90509 8 2 1 1 6 9
Pavarde90510 Vardas90510 3 4 4 6 4 2
Pavarde90511 Vardas90511 1 1 4 10 9 4
Pavarde90512 Vardas90512 1 6 8 4 2 1
Pavarde90513 Vardas90513 1 2 5 3 8 4
Pavarde90514 Vardas90514 7 2 1 2 3 4
Pavarde90515 Vardas90515 3 7 3 7 7 6
Pavarde90516 Vardas90516 7 8 8 5 1 3
Pavarde90517 Vardas90517 2 9 8 8 10 4
Pavarde90518 Vardas90518 1 4 8 1 3 6
Pavarde90519 Vardas90519 2 5 7 2 3 8
Pavarde90520 Vardas90520 10 8 6 5 1 10
Pavarde90521 Vardas90521 3 10 7 5 6 8
Pavarde90522 Vardas90522 4 8 9 1 2 3
Pavarde90523 Vardas90523 2 6 10 4 7 2
Pavarde90524 Vardas90524 2 5 8 7 4 4
Pavarde90525 Vardas90525 3 10 7 7 3 10
Pavarde90526 Vardas90526 3 9 9 3 2 8
Pavarde90527 Vardas90527 3 3 4 5 5 8
Pavarde90528 Vardas90528 6 4 9 2 1 3
Pavarde90529 Vardas90529 3 9 10 4 6 5
Pavarde90530 Vardas90530 2 4 9 10 7 10
Pavarde90531 Vardas90531 4 4 6 7 1 3
Pavarde90532 Vardas90532 2 7 3 6 7 3
Pavarde90533 Vardas90533 2 3 8 8 9 9
Pavarde90534 Vardas90534 5 7 9 8 7 1
Pavarde90535 Vardas90535 9 8 5 10 2 8
Pavarde90536 Vardas90536 9 4 10 8 8 6
Pavarde90537 Vardas90537 8 8 3 9 5 5
Pavarde90538 Vardas90538 7 1 1 4 2 4
Pavarde90539 Vardas90539 1 7 9 9 1 4
Pavarde90540 Vardas90540 6 1 7 9 10 2
Pavarde90541 Vardas90541 9 1 3 6 3 6
Pavarde90542 Vardas90542 3 4 3 5 2 8
Pavarde90543 Vardas90543 3 2 8 10 9 9
Pavarde90544 Vardas90544 8 6 7 10 8 1
Pavarde90545 Vardas90545 10 1 4 1 6 10
Pavarde90546 Vardas90546 5 9 7 6 10 6
Pavarde90547 Vardas90547 5 9 7 8 5 4
Pavarde90548 Vardas90548 1 6 10 7 9 10
Pavarde90549 Vardas90549 10 6 9 10 2 8
Pavarde90550 Vardas90550 5 10 2 5 1 6
Pavarde90551 Vardas90551 6 4 5 5 3 9
Pavarde90552 Vardas90552 7 9 1 8 7 6
Pavarde90553 Vardas90553 7 7 5 6 9 9
Pavarde90554 Vardas90554 7 5 4 6 7 3
Pavarde90555 Vardas90555 5 3 1 2 2 9
Pavarde90556 Vardas90556 2 9 4 6 7 7
Pavarde90557 Vardas90557 4 7 2 2 7 7
Pavarde90558 Vardas90558 4 5 10 1 10 10
Pavarde90559 Vardas90559 5 8 10 3 9 9
Pavarde90560 Vardas90560 3 8 2 3 2 7
Pavarde90561 Vardas90561 10 9 7 7 6 9
Pavarde90562 Vardas90562 7 10 8 1 5 10
Pavarde90563 Vardas90563 6 10 9 4 5 2
Pavarde90564 Vardas90564 2 9 5 6 5 6
Pavarde90565 Vardas90565 7 4 5 8 6 7
Pavarde90566 Vardas90566 4 2 4 7 9 3
Pavarde90567 Vardas90567 6 5 6 6 6 2
Pavarde90568 Vardas90568 5 1 5 7 10 1
Pavarde90569 Vardas90569 10 10 4 3 4 8
Pavarde90570 Vardas90570 7 2 10 9 4 7
Pavarde90571 Vardas90571 5 10 6 9 5 1
Pavarde90572 Vardas90572 10 4 6 10 10 7
Pavarde90573 Vardas90573 7 9 3 9 1 4
Pavarde90574 Vardas90574 6 2 6 2 3 6
Pavarde90575 Vardas90575 5 9 7 10 2 8
Pavarde90576 Vardas90576 3 4 9 9 9 7
Pavarde90577 Vardas90577 2 7 5 6 3 6
Pavarde90578 Vardas90578 5 1 7 10 5 3
Pavarde90579 Vardas90579 8 8 10 3 3 5
Pavarde90580 Vardas90580 8 3 8 6 9 7
Pavarde90581 Vardas90581 7 9 4 1 5 7
Pavarde90582 Vardas90582 4 8 9 7 9 3
Pavarde90583 Vardas90583 6 3 7 1 2 4
Pavarde90584 Vardas90584 4 2 2 1 5 2
Pavarde90585 Vardas90585 1 1 3 6 6 3
Pavarde90586 Vardas90586 8 7 5 3 2 4
